2017-09-26 11:46:12,127 | camera:244 | INFO | Camera simulate initialized
2017-09-27 11:32:03,042 | cRED_experiment:72 | INFO | Data saving path: C:/experiment_1
2017-09-27 11:32:03,042 | cRED_experiment:73 | INFO | Data collection exposure time: 0.5 s
2017-09-27 11:32:03,042 | cRED_experiment:75 | INFO | Data collection camera length: 250 cm
2017-09-27 11:32:03,042 | cRED_experiment:76 | INFO | Data collection spot size: 1
2017-09-27 11:32:25,536 | camera:246 | INFO | Camera simulate initialized
2017-09-27 11:32:25,569 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:32:25,582 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 11:32:25,582 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 11:32:25,584 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 11:32:25,584 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:32:25,584 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 11:32:25,622 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 11:32:28,081 | edfimage:87 | DEBUG | No support for float128 in your code
2017-09-27 11:32:28,134 | openimage:151 | DEBUG | Attempting to open C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff
2017-09-27 11:32:28,134 | openimage:153 | DEBUG | Attempting to read frame None from C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff with reader TifImage
2017-09-27 11:32:28,137 | cRED_experiment:71 | INFO | Data recording started at: 2017-09-27 11:32:28
2017-09-27 11:32:28,137 | cRED_experiment:72 | INFO | Data saving path: C:/experiment_1
2017-09-27 11:32:28,137 | cRED_experiment:73 | INFO | Data collection exposure time: 0.5 s
2017-09-27 11:32:28,137 | cRED_experiment:75 | INFO | Data collection camera length: 250 cm
2017-09-27 11:32:28,137 | cRED_experiment:76 | INFO | Data collection spot size: 1
2017-09-27 11:32:38,691 | __init__:183 | DEBUG | Calling CoUnititialize()
2017-09-27 11:32:38,693 | __init__:193 | DEBUG | CoUnititialize() done.
2017-09-27 11:32:38,693 | camera:312 | INFO | Connection to camera simulate released
2017-09-27 11:35:53,065 | camera:246 | INFO | Camera simulate initialized
2017-09-27 11:35:53,099 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:35:53,112 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 11:35:53,114 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 11:35:53,114 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 11:35:53,115 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:35:53,115 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 11:35:53,153 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 11:35:54,611 | edfimage:87 | DEBUG | No support for float128 in your code
2017-09-27 11:35:54,667 | openimage:151 | DEBUG | Attempting to open C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff
2017-09-27 11:35:54,667 | openimage:153 | DEBUG | Attempting to read frame None from C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff with reader TifImage
2017-09-27 11:35:54,670 | cRED_experiment:72 | INFO | Data recording started at: 2017-09-27 11:35:54
2017-09-27 11:35:54,670 | cRED_experiment:73 | INFO | Data saving path: C:/experiment_1
2017-09-27 11:35:54,671 | cRED_experiment:74 | INFO | Data collection exposure time: 0.5 s
2017-09-27 11:35:54,671 | cRED_experiment:76 | INFO | Data collection camera length: 250 cm
2017-09-27 11:35:54,671 | cRED_experiment:77 | INFO | Data collection spot size: 1
2017-09-27 11:35:59,642 | __init__:183 | DEBUG | Calling CoUnititialize()
2017-09-27 11:35:59,642 | __init__:193 | DEBUG | CoUnititialize() done.
2017-09-27 11:35:59,644 | camera:312 | INFO | Connection to camera simulate released
2017-09-27 11:37:02,901 | camera:246 | INFO | Camera simulate initialized
2017-09-27 11:37:02,936 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:37:02,950 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 11:37:02,950 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 11:37:02,950 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 11:37:02,950 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:37:02,951 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 11:37:02,990 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 11:37:04,950 | edfimage:87 | DEBUG | No support for float128 in your code
2017-09-27 11:37:05,009 | openimage:151 | DEBUG | Attempting to open C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff
2017-09-27 11:37:05,010 | openimage:153 | DEBUG | Attempting to read frame None from C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff with reader TifImage
2017-09-27 11:37:05,013 | cRED_experiment:72 | INFO | Data recording started at: 2017-09-27 11:37:05
2017-09-27 11:37:05,013 | cRED_experiment:73 | INFO | Data saving path: C:/experiment_1
2017-09-27 11:37:05,013 | cRED_experiment:74 | INFO | Data collection exposure time: 0.5 s
2017-09-27 11:37:05,013 | cRED_experiment:76 | INFO | Data collection camera length: 250 cm
2017-09-27 11:37:05,013 | cRED_experiment:77 | INFO | Data collection spot size: 1
2017-09-27 11:43:47,701 | camera:246 | INFO | Camera simulate initialized
2017-09-27 11:43:47,736 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:43:47,750 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 11:43:47,750 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 11:43:47,750 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 11:43:47,752 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:43:47,752 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 11:43:47,789 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 11:43:52,157 | edfimage:87 | DEBUG | No support for float128 in your code
2017-09-27 11:43:52,217 | openimage:151 | DEBUG | Attempting to open C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff
2017-09-27 11:43:52,217 | openimage:153 | DEBUG | Attempting to read frame None from C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff with reader TifImage
2017-09-27 11:43:52,220 | cRED_experiment:72 | INFO | Data recording started at: 2017-09-27 11:43:52
2017-09-27 11:43:52,220 | cRED_experiment:73 | INFO | Data saving path: C:/experiment_1
2017-09-27 11:43:52,220 | cRED_experiment:74 | INFO | Data collection exposure time: 0.5 s
2017-09-27 11:43:52,220 | cRED_experiment:76 | INFO | Data collection camera length: 250 cm
2017-09-27 11:43:52,220 | cRED_experiment:77 | INFO | Data collection spot size: 1
2017-09-27 11:43:59,563 | cRED_experiment:122 | INFO | Data collected from 18374 degree to 18384 degree.
2017-09-27 11:43:59,563 | cRED_experiment:128 | INFO | Oscillation angle: 10
2017-09-27 11:43:59,563 | cRED_experiment:132 | INFO | Pixel size and actual camera length updated in SMV file headers for DIALS processing.
2017-09-27 11:43:59,563 | cRED_experiment:133 | INFO | XDS INP file created as usual.
2017-09-27 11:44:04,855 | __init__:183 | DEBUG | Calling CoUnititialize()
2017-09-27 11:44:04,855 | __init__:193 | DEBUG | CoUnititialize() done.
2017-09-27 11:44:04,855 | camera:312 | INFO | Connection to camera simulate released
2017-09-27 11:49:47,575 | camera:246 | INFO | Camera simulate initialized
2017-09-27 11:49:47,609 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:49:47,622 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 11:49:47,624 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 11:49:47,624 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 11:49:47,624 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:49:47,625 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 11:49:47,657 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 11:49:47,661 | __init__:183 | DEBUG | Calling CoUnititialize()
2017-09-27 11:49:47,661 | __init__:193 | DEBUG | CoUnititialize() done.
2017-09-27 11:49:47,663 | camera:312 | INFO | Connection to camera simulate released
2017-09-27 11:50:27,345 | camera:246 | INFO | Camera simulate initialized
2017-09-27 11:50:27,378 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:50:27,391 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 11:50:27,391 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 11:50:27,392 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 11:50:27,392 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 11:50:27,392 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 11:50:27,428 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 12:01:51,026 | camera:246 | INFO | Camera simulate initialized
2017-09-27 12:01:51,059 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:01:51,072 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 12:01:51,072 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 12:01:51,072 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 12:01:51,072 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:01:51,073 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 12:01:51,111 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 12:01:54,142 | edfimage:87 | DEBUG | No support for float128 in your code
2017-09-27 12:01:54,200 | openimage:151 | DEBUG | Attempting to open C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff
2017-09-27 12:01:54,201 | openimage:153 | DEBUG | Attempting to read frame None from C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff with reader TifImage
2017-09-27 12:01:54,204 | cRED_experiment:72 | INFO | Data recording started at: 2017-09-27 12:01:54
2017-09-27 12:01:54,204 | cRED_experiment:73 | INFO | Data saving path: C:/experiment_1
2017-09-27 12:01:54,204 | cRED_experiment:74 | INFO | Data collection exposure time: 0.5 s
2017-09-27 12:01:54,204 | cRED_experiment:76 | INFO | Data collection camera length: 250 cm
2017-09-27 12:01:54,204 | cRED_experiment:77 | INFO | Data collection spot size: 1
2017-09-27 12:01:56,875 | cRED_experiment:122 | INFO | Data collected from 6486 degree to 6496 degree.
2017-09-27 12:01:56,875 | cRED_experiment:128 | INFO | Oscillation angle: 10
2017-09-27 12:01:56,875 | cRED_experiment:132 | INFO | Pixel size and actual camera length updated in SMV file headers for DIALS processing.
2017-09-27 12:01:56,875 | cRED_experiment:133 | INFO | XDS INP file created as usual.
2017-09-27 12:02:02,460 | __init__:183 | DEBUG | Calling CoUnititialize()
2017-09-27 12:02:02,460 | __init__:193 | DEBUG | CoUnititialize() done.
2017-09-27 12:02:02,460 | camera:312 | INFO | Connection to camera simulate released
2017-09-27 12:02:11,181 | camera:246 | INFO | Camera simulate initialized
2017-09-27 12:02:11,216 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:02:11,229 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 12:02:11,230 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 12:02:11,230 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 12:02:11,230 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:02:11,230 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 12:02:11,269 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 12:02:12,678 | edfimage:87 | DEBUG | No support for float128 in your code
2017-09-27 12:02:12,733 | openimage:151 | DEBUG | Attempting to open C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff
2017-09-27 12:02:12,734 | openimage:153 | DEBUG | Attempting to read frame None from C:\Users\bwang\workspace\cRED_Collection_Structured\flatfield_tpx_2017-06-21.tiff with reader TifImage
2017-09-27 12:02:12,737 | cRED_experiment:72 | INFO | Data recording started at: 2017-09-27 12:02:12
2017-09-27 12:02:12,737 | cRED_experiment:73 | INFO | Data saving path: C:/experiment_1
2017-09-27 12:02:12,737 | cRED_experiment:74 | INFO | Data collection exposure time: 0.5 s
2017-09-27 12:02:12,737 | cRED_experiment:76 | INFO | Data collection camera length: 250 cm
2017-09-27 12:02:12,737 | cRED_experiment:77 | INFO | Data collection spot size: 1
2017-09-27 12:02:15,950 | cRED_experiment:122 | INFO | Data collected from 43873 degree to 43883 degree.
2017-09-27 12:02:15,950 | cRED_experiment:128 | INFO | Oscillation angle: 10
2017-09-27 12:02:15,950 | cRED_experiment:132 | INFO | Pixel size and actual camera length updated in SMV file headers for DIALS processing.
2017-09-27 12:02:15,950 | cRED_experiment:133 | INFO | XDS INP file created as usual.
2017-09-27 12:02:17,190 | __init__:183 | DEBUG | Calling CoUnititialize()
2017-09-27 12:02:17,190 | __init__:193 | DEBUG | CoUnititialize() done.
2017-09-27 12:02:17,190 | camera:312 | INFO | Connection to camera simulate released
2017-09-27 12:09:38,230 | camera:246 | INFO | Camera simulate initialized
2017-09-27 12:09:38,265 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:09:38,278 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 12:09:38,278 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 12:09:38,279 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 12:09:38,279 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:09:38,279 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 12:09:38,315 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 12:09:40,187 | edfimage:87 | DEBUG | No support for float128 in your code
2017-09-27 12:09:50,153 | __init__:183 | DEBUG | Calling CoUnititialize()
2017-09-27 12:09:50,154 | __init__:193 | DEBUG | CoUnititialize() done.
2017-09-27 12:09:50,154 | camera:312 | INFO | Connection to camera simulate released
2017-09-27 12:11:05,951 | camera:246 | INFO | Camera simulate initialized
2017-09-27 12:11:05,983 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:11:05,996 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 12:11:05,997 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 12:11:05,997 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 12:11:05,999 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:11:05,999 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 12:11:06,036 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 12:11:08,684 | edfimage:87 | DEBUG | No support for float128 in your code
2017-09-27 12:11:13,012 | __init__:183 | DEBUG | Calling CoUnititialize()
2017-09-27 12:11:13,012 | __init__:193 | DEBUG | CoUnititialize() done.
2017-09-27 12:11:13,012 | camera:312 | INFO | Connection to camera simulate released
2017-09-27 12:13:09,372 | camera:246 | INFO | Camera simulate initialized
2017-09-27 12:13:09,407 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:13:09,418 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 12:13:09,420 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 12:13:09,420 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 12:13:09,421 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:13:09,421 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 12:13:09,459 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 12:13:12,907 | edfimage:87 | DEBUG | No support for float128 in your code
2017-09-27 12:14:08,233 | camera:246 | INFO | Camera simulate initialized
2017-09-27 12:14:08,266 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:14:08,279 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 12:14:08,280 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 12:14:08,280 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 12:14:08,280 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:14:08,280 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
2017-09-27 12:14:08,319 | __init__:171 | DEBUG | CoUninitialize()
2017-09-27 12:14:09,730 | edfimage:87 | DEBUG | No support for float128 in your code
2017-09-27 12:14:09,884 | openimage:151 | DEBUG | Attempting to open flatfield_tpx_2017-06-21.tiff
2017-09-27 12:14:09,885 | openimage:202 | ERROR | [Errno 2] No such file or directory: 'flatfield_tpx_2017-06-21.tiff': File probably does not exist
2017-09-27 12:14:15,203 | __init__:183 | DEBUG | Calling CoUnititialize()
2017-09-27 12:14:15,204 | __init__:193 | DEBUG | CoUnititialize() done.
2017-09-27 12:14:15,204 | camera:312 | INFO | Connection to camera simulate released
2017-09-27 12:16:26,805 | camera:246 | INFO | Camera simulate initialized
2017-09-27 12:16:26,838 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:16:26,851 | _code_cache:82 | INFO | Imported existing <module 'comtypes.gen' from 'C:\Python27\lib\site-packages\comtypes\gen\__init__.pyc'>
2017-09-27 12:16:26,852 | _code_cache:59 | INFO | Using writeable comtypes cache directory: 'C:\Python27\lib\site-packages\comtypes\gen'
2017-09-27 12:16:26,852 | __init__:155 | DEBUG | CoInitializeEx(None, 0)
2017-09-27 12:16:26,852 | __init__:155 | DEBUG | CoInitializeEx(None, 2)
2017-09-27 12:16:26,852 | _generate:100 | DEBUG | GetModule((('{CE70FCE4-26D9-4BAB-9626-EC88DB7F6A0A}', 3, 0),))
